  0.101365E+00  0.896584E+06  0.881671E+06  0.164121E+02  0.163369E+02  0.000000E+00  0.894026E+06
  0.103746E+00  0.873491E+06  0.859429E+06  0.154320E+02  0.158286E+02  0.000000E+00  0.871078E+06
  0.106127E+00  0.853038E+06  0.839937E+06  0.112085E+02  0.140097E+02  0.000000E+00  0.850790E+06
  0.108508E+00  0.834751E+06  0.822670E+06  0.154912E+02  0.133052E+02  0.000000E+00  0.832678E+06
  0.110888E+00  0.818127E+06  0.807078E+06  0.806460E+01  0.129914E+02  0.000000E+00  0.816231E+06
  0.113269E+00  0.802665E+06  0.792611E+06  0.100498E+02  0.115815E+02  0.000000E+00  0.800940E+06
  0.115650E+00  0.787890E+06  0.778755E+06  0.982502E+01  0.110895E+02  0.000000E+00  0.786323E+06
  0.118031E+00  0.773383E+06  0.765054E+06  0.523593E+01  0.108513E+02  0.000000E+00  0.771953E+06
  0.120412E+00  0.758791E+06  0.751131E+06  0.107272E+02  0.969485E+01  0.000000E+00  0.757477E+06
  0.122793E+00  0.743849E+06  0.736707E+06  0.713980E+01  0.931102E+01  0.000000E+00  0.742623E+06
  0.125174E+00  0.728380E+06  0.721598E+06  0.117261E+02  0.909043E+01  0.000000E+00  0.727216E+06
  0.127555E+00  0.712300E+06  0.705724E+06  0.972500E+01  0.810493E+01  0.000000E+00  0.711172E+06
  0.129936E+00  0.695612E+06  0.689101E+06  0.743500E+01  0.778623E+01  0.000000E+00  0.694495E+06
  0.132317E+00  0.678396E+06  0.671828E+06  0.861026E+01  0.757271E+01  0.000000E+00  0.677269E+06
  0.134698E+00  0.660795E+06  0.654074E+06  0.461605E+01  0.672632E+01  0.000000E+00  0.659642E+06
  0.137079E+00  0.643002E+06  0.636060E+06  0.739648E+01  0.646688E+01  0.000000E+00  0.641810E+06
  0.139460E+00  0.625239E+06  0.618037E+06  0.744258E+01  0.627367E+01  0.000000E+00  0.624003E+06
  0.141841E+00  0.607743E+06  0.600272E+06  0.615558E+01  0.555778E+01  0.000000E+00  0.606461E+06
  0.144222E+00  0.590744E+06  0.583022E+06  0.763595E+01  0.536402E+01  0.000000E+00  0.589419E+06
  0.146603E+00  0.574454E+06  0.566522E+06  0.450107E+01  0.520687E+01  0.000000E+00  0.573093E+06
  0.148984E+00  0.559053E+06  0.550972E+06  0.569179E+01  0.461509E+01  0.000000E+00  0.557666E+06
  0.151365E+00  0.544678E+06  0.536522E+06  0.380667E+01  0.448856E+01  0.000000E+00  0.543279E+06
  0.153746E+00  0.531419E+06  0.523268E+06  0.304554E+01  0.437329E+01  0.000000E+00  0.530021E+06
  0.156127E+00  0.519314E+06  0.511252E+06  0.413977E+01  0.389168E+01  0.000000E+00  0.517931E+06
  0.158508E+00  0.508351E+06  0.500458E+06  0.248029E+01  0.382321E+01  0.000000E+00  0.506997E+06
  0.160888E+00  0.498471E+06  0.490819E+06  0.464292E+01  0.374345E+01  0.000000E+00  0.497158E+06
  0.163269E+00  0.489576E+06  0.482224E+06  0.372109E+01  0.335031E+01  0.000000E+00  0.488315E+06
  0.165650E+00  0.481535E+06  0.474527E+06  0.338840E+01  0.332282E+01  0.000000E+00  0.480332E+06
  0.168031E+00  0.474193E+06  0.467557E+06  0.289775E+01  0.326499E+01  0.000000E+00  0.473054E+06
  0.170412E+00  0.467385E+06  0.461132E+06  0.194847E+01  0.293633E+01  0.000000E+00  0.466312E+06
  0.172793E+00  0.460941E+06  0.455066E+06  0.269327E+01  0.293130E+01  0.000000E+00  0.459933E+06
  0.175174E+00  0.454702E+06  0.449182E+06  0.264728E+01  0.288160E+01  0.000000E+00  0.453755E+06
  0.177555E+00  0.448522E+06  0.443322E+06  0.298914E+01  0.259729E+01  0.000000E+00  0.447630E+06
  0.179936E+00  0.442277E+06  0.437354E+06  0.328635E+01  0.260076E+01  0.000000E+00  0.441432E+06
  0.182317E+00  0.435872E+06  0.431174E+06  0.241643E+01  0.255010E+01  0.000000E+00  0.435066E+06
  0.184698E+00  0.429241E+06  0.424715E+06  0.266894E+01  0.229728E+01  0.000000E+00  0.428465E+06
  0.187079E+00  0.422352E+06  0.417940E+06  0.209618E+01  0.230241E+01  0.000000E+00  0.421595E+06
  0.189460E+00  0.415199E+06  0.410851E+06  0.187600E+01  0.224804E+01  0.000000E+00  0.414453E+06
  0.191841E+00  0.407808E+06  0.403477E+06  0.181142E+01  0.202101E+01  0.000000E+00  0.407065E+06
  0.194222E+00  0.400226E+06  0.395873E+06  0.177099E+01  0.202713E+01  0.000000E+00  0.399479E+06
  0.196603E+00  0.392520E+06  0.388116E+06  0.215382E+01  0.197105E+01  0.000000E+00  0.391764E+06
  0.198984E+00  0.384768E+06  0.380293E+06  0.206980E+01  0.176877E+01  0.000000E+00  0.384001E+06
  0.201365E+00  0.377058E+06  0.372503E+06  0.200055E+01  0.177844E+01  0.000000E+00  0.376276E+06
  0.203746E+00  0.369475E+06  0.364840E+06  0.155178E+01  0.172445E+01  0.000000E+00  0.368680E+06
  0.206127E+00  0.362101E+06  0.357398E+06  0.120967E+01  0.154728E+01  0.000000E+00  0.361294E+06
  0.210208E+00  0.350152E+06  0.345372E+06  0.170291E+01  0.143670E+01  0.000000E+00  0.349332E+06
  0.214371E+00  0.339090E+06  0.334312E+06  0.132524E+01  0.133974E+01  0.000000E+00  0.338270E+06
  0.218615E+00  0.329110E+06  0.324425E+06  0.121640E+01  0.129019E+01  0.000000E+00  0.328306E+06
  0.222944E+00  0.320243E+06  0.315739E+06  0.107178E+01  0.126418E+01  0.000000E+00  0.319470E+06
  0.227359E+00  0.312356E+06  0.308102E+06  0.115112E+01  0.112434E+01  0.000000E+00  0.311626E+06
  0.231861E+00  0.305176E+06  0.301207E+06  0.785695E+00  0.106216E+01  0.000000E+00  0.304495E+06
  0.236452E+00  0.298349E+06  0.294662E+06  0.656888E+00  0.101413E+01  0.000000E+00  0.297716E+06
  0.241134E+00  0.291511E+06  0.288068E+06  0.786235E+00  0.962261E+00  0.000000E+00  0.290920E+06
  0.245909E+00  0.284370E+06  0.281106E+06  0.867646E+00  0.850339E+00  0.000000E+00  0.283810E+06
  0.250778E+00  0.276764E+06  0.273603E+06  0.910774E+00  0.825318E+00  0.000000E+00  0.276221E+06
  0.255744E+00  0.268695E+06  0.265569E+06  0.844469E+00  0.795967E+00  0.000000E+00  0.268159E+06
  0.260808E+00  0.260324E+06  0.257185E+06  0.512458E+00  0.746385E+00  0.000000E+00  0.259786E+06
  0.265972E+00  0.251921E+06  0.248755E+06  0.744613E+00  0.685008E+00  0.000000E+00  0.251378E+06
  0.271239E+00  0.243792E+06  0.240615E+06  0.650227E+00  0.609802E+00  0.000000E+00  0.243247E+06
  0.276610E+00  0.236196E+06  0.233048E+06  0.519875E+00  0.563243E+00  0.000000E+00  0.235656E+06
  0.282087E+00  0.229273E+06  0.226207E+06  0.598424E+00  0.568719E+00  0.000000E+00  0.228747E+06
  0.287673E+00  0.223012E+06  0.220073E+06  0.486025E+00  0.486190E+00  0.000000E+00  0.222507E+06
  0.293369E+00  0.217258E+06  0.214474E+06  0.480715E+00  0.497485E+00  0.000000E+00  0.216780E+06
  0.299178E+00  0.211771E+06  0.209142E+06  0.374793E+00  0.447886E+00  0.000000E+00  0.211320E+06
  0.305102E+00  0.206302E+06  0.203803E+06  0.327153E+00  0.401138E+00  0.000000E+00  0.205873E+06
  0.311144E+00  0.200673E+06  0.198267E+06  0.337763E+00  0.373457E+00  0.000000E+00  0.200260E+06
  0.317305E+00  0.194835E+06  0.192481E+06  0.353642E+00  0.348966E+00  0.000000E+00  0.194431E+06
  0.323588E+00  0.188869E+06  0.186541E+06  0.342738E+00  0.336204E+00  0.000000E+00  0.188469E+06
  0.329995E+00  0.182948E+06  0.180639E+06  0.390859E+00  0.333139E+00  0.000000E+00  0.182552E+06
  0.336530E+00  0.177263E+06  0.174986E+06  0.239695E+00  0.284074E+00  0.000000E+00  0.176872E+06
